SMILES,X1s,Y1s,Category,Ring1_Substituents,Ring2_Substituents,Ring1_Positions,Ring2_Positions
O=C(O)CS(=O)(=O)c1ccc(-c2ccccc2)cc1,0.182174447,0.956548909,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)Cn1ccnc1NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)CC(COc1ccccc1)C(=O)O,0.520453718,0.905793638,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(O)Nc1nc(NCc2ccc(-c3ccccc3)cc2)c2ncn(C(C)C)c2n1,0.295519829,0.876501772,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H](NC(=O)[C@@H](NC(=O)c1ccc(-c2ccccc2)cc1)[C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)Nc1ccc(F)c(Cl)c1,0.092262194,0.957075055,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(/C=C/c1ccc(-c2ccccc2)cc1)Nc1cccc(C(=O)O)c1,0.052261517,0.951175564,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)(C)c1ccc(C(Oc2ccc(C(=O)NCC(F)C(=O)O)cc2)C(=O)Nc2ccc(-c3ccccc3)cc2)cc1,0.30709765,0.726343945,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CNCC1=CC2(CC1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1C2,0.122412009,0.940345128,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Nc1nc(-c2cccc(-c3ccccc3)c2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,0.347231235,0.804137997,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1CCC(/C=C/c2ccc(-c3ccccc3)cc2)=NN1c1ccccc1,0.110690641,0.909718927,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1c[nH]c(C(O)c2cccc(OCc3ccc(-c4ccccc4)cc3)c2)n1,0.227929381,0.866258256,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H](C[C@@H]1CC[C@H]([C@@H](C)C(=O)N2CCN(CC3CCCO3)CC2)O1)n1cc(C#Cc2ccc(-c3ccccc3)cc2)nn1,0.448105126,0.783958032,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCN(CC)C(=O)/C=C(\C)c1ccc(-c2ccccc2)cc1,0.101744668,0.924291549,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCn1c(=O)c(C#N)nn(-c2cccc(-c3ccccc3)c2)c1=O,0.271476217,0.9717964,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CO/N=C/c1ccc(-c2ccccc2)c(-c2ccccc2)c1O,0.275276195,0.794908487,single-ring-substituted,3,0,"{'ortho': 1, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCOc1cc(CN2CCC(NC(=O)c3ccc(NC)nc3)CC2)cc(OCC)c1-c1ccccc1,0.229150523,0.907922408,single-ring-substituted,3,0,"{'ortho': 2, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=P([O-])(O)C(C[n+]1cccc(-c2cccc(-c3ccccc3)c2)c1)P(=O)(O)O,0.263198567,0.847207731,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1cc2[nH]c(-c3cccc(-c4ccccc4)c3O)cc2cc1C(=N)N,0.123791871,0.890305836,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
COC(=O)c1ccc(NCc2cncn2Cc2ccccc2Br)cc1-c1ccccc1,0.454646681,0.809881596,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1ccc(C(=O)N2CCCc3c(Cl)[nH]c4cccc2c34)cc1)c1ccccc1-c1ccccc1,0.233312536,0.884972268,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C(=O)Nc1ccc(-c2ccccc2)cc1)C1CCN(C(=O)N(C)C2CCN(CCCc3ccc(Cl)cc3)C2)C1,0.538961525,0.766692148,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1c(C(C)=O)c(O)c(OCc2ccccc2-c2ccccc2)c2occc12,0.253645948,0.868978922,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1ccc(C(=O)N2C[C@H]3COCCN3Cc3ccccc32)c(Cl)c1)c1cc(F)ccc1-c1ccccc1,0.192569275,0.868236119,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CO[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(-c2ccccc2)c(C)c1)CC(=O)O)C(C)(C)C)c1ccccc1,0.277662771,0.806497501,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1ccc(C[C@H](NC(=O)[C@@H]2OCO[C@H]2C(=O)Nc2ccccc2-c2ccccc2)C(=O)O)cc1)c1ccccn1,0.334460514,0.849468908,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
NC(=S)Nc1cccc(OCCCCCN2CCN(c3ccccc3-c3ccccc3)C2=S)c1,0.363650125,0.771784642,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=S(=O)(Nc1cccc2cccnc12)c1ccc(-c2ccccc2)cc1,0.28506474,0.881854407,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,0.23275504,0.835963606,single-ring-substituted,0,1,"{'ortho': 0, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 1}"
CCCCCCCCCNc1ccc(-c2ccccc2)cc1,0.168482435,0.982901991,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC[C@@]12CCN(CC3CC3)C(C(=O)c3ccc(C(=O)NCCc4ccc(-c5ccccc5)cc4)cc31)[C@@H]2C,0.254458111,0.845064889,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CSc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)O,0.1662767,0.875035734,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C/C(=C\COP(=O)(O)OP(=O)(O)O)CCc1ccccc1-c1ccccc1,0.250095549,0.865913818,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
NC(C(=O)O)c1cc(CP(=O)(O)O)cc(-c2ccccc2)c1,0.444932668,0.650849848,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 2, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC1=CC=CC2=NCC(C(=O)c3ccc(-c4ccccc4)cc3)CN12.[O-][Cl+3]([O-])([O-])O,0.142945722,0.982276429,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
OC[C@H](NC[C@H]1NC[C@H](O)[C@@H]1O)c1ccc(-c2ccccc2)cc1,0.208199729,0.828145001,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NO)[C@H]1C[C@@H](O)CCN1S(=O)(=O)c1ccc(OCc2ccccc2-c2ccccc2)cc1,0.152793109,0.94260192,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NCCN1CCN2c3ccccc3CCC2C1)c1ccc(-c2ccccc2)cc1,0.229620174,0.85193751,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)(O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCC[C@H]1c1nc2cc(F)c(F)cc2[nH]1,0.47865554,0.839863052,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(CCCSC[C@H](NC(=O)Cc1ccc(-c2ccccc2)cc1)C(=O)NCc1ccccc1)NO,0.449354205,0.814612197,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2ccc(Cn3cncc3CNc3ccccc3-c3ccccc3)cc2)cc1,0.208836809,0.913134508,single-ring-substituted,0,1,"{'ortho': 0, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 1}"
N#Cc1c(-c2cc(-c3ccccc3)ccc2Cl)cc(-c2cc(Br)ccc2O)[nH]c1=O,0.29087047,0.807341535,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
OCCCCCC(O)c1ccc(-c2ccccc2)cc1,0.27055439,0.838267501,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2ccc(NC3=NCCO3)cc2)cc1,0.09462733,0.93735159,single-ring-substituted,0,1,"{'ortho': 0, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 1}"
C/C(=C\CN(C)C)c1ccc(-c2ccccc2)cc1,0.066170441,0.957598424,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(CNS(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,0.211047901,0.882268974,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CNC(=O)C(=O)C#CCCCCOc1ccc(-c2ccccc2)cc1,0.363281455,0.681747059,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1ccnnc1N1CCN(C(=O)Nc2ccc(-c3ccccc3)cc2)CC1,0.111677629,0.964876447,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)N1CCN(C(CN2CCN(CCCc3ccc(F)cc3-c3ccccc3)CC2)c2ccc(F)cc2)CC1,0.549140622,0.967123188,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)n1cnc2c(NCc3ccc(-c4ccccc4)cc3)nc(N[C@H]3CC[C@H](NS(C)(=O)=O)CC3)nc21,0.37776015,0.843989926,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCCCCc1nc(-c2ccc(-c3ccccc3)cc2)c[nH]1,0.16004813,0.890790344,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2ccc(-c3cn4c5c(sc4n3)CCCC5)cc2)cc1,0.070475058,0.940216488,single-ring-substituted,0,1,"{'ortho': 0, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 1}"
CC(=O)N[C@H]1[C@@H]([C@H](O)[C@H](O)CNC(=O)c2ccc(-c3ccccc3)cc2)O[C@@](OCc2ccccc2)(C(=O)O)C[C@@H]1O,0.35094533,0.877745581,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COC(=O)c1ccc(NCc2cncn2Cc2ccc([N+](=O)[O-])cc2)cc1-c1ccccc1,0.255144982,0.848797713,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC1(C)Cc2cc(Oc3nc(NCc4ccccc4)c4ncn(Cc5ccc(-c6ccccc6)cc5)c4n3)ccc2O1,0.462873224,0.728164623,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O,0.350674222,0.873447792,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)C[C@@H](S)C(=O)NC1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)CCCC1,0.423188274,0.82755848,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN1C(=O)/C(=C/c2ccccc2-c2ccccc2)SC1=S,0.327220003,0.783547622,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1CCC(c2ccc(-c3ccccc3)cc2)=NN1CN1c2ccccc2Sc2ccccc21,0.211228263,0.851606502,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1cc(-c2ccccc2)ccc1OCC(=O)Cn1ccc2cc(C(=O)O)ccc21,0.295862099,0.850401568,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCN(CC)Cc1cc(Nc2cc[n+]([O-])c3cc(Cl)ccc23)cc(-c2ccccc2)c1O,0.335154593,0.76490871,single-ring-substituted,3,0,"{'ortho': 1, 'meta': 2, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=S(=O)(NCCCCCO)c1ccc(-c2ccccc2)cc1,0.283941934,0.903939426,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COC(=O)c1ccc(NCc2cncn2Cc2ccccc2N)cc1-c1ccccc1,0.268196728,0.982673535,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)Nc1ccc(-c2ccccc2)cc1,0.288327194,0.792275675,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)[C@@H](NS(=O)(=O)c1cccc(-c2ccccc2)c1)C(=O)O,0.357772727,0.861107066,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2ccc(-n3nc(-c4cccc5ccccc45)n[n+]3-c3ccccc3)cc2)cc1,0.183385139,0.834623903,single-ring-substituted,0,1,"{'ortho': 0, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 1}"
O=C(O)/C(=C/c1sc2cc(OCc3ccc(-c4ccccc4)cc3)c(OCc3ccc(-c4ccccc4)cc3)cc2c1Oc1ccc(-n2ccnc2)cc1)c1ccncc1,0.320947609,0.882885493,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NC1CCCN(Cc2ccc3cc(F)ccc3c2)C1)c1ccccc1-c1ccccc1,0.200514118,0.865596116,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1c(C(=O)NCCN2CCCC2)cc(-c2ccc(-c3ccccc3)cc2)n1-c1ccc(S(N)(=O)=O)cc1,0.393049318,0.663226232,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2cccc(Nc3noc4ccccc34)c2)cc1,0.184738987,0.826569559,single-ring-substituted,0,1,"{'ortho': 0, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 1, 'para': 0}"
CC(=O)S[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,0.105825618,0.973033958,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NCCCCN1CCC[C@H]2c3cccc(O)c3CC[C@@H]21)c1ccc(-c2ccccc2)cc1,0.135013608,0.978090898,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1NC(=S)S/C1=C\c1cc2ccccc2cc1OCc1ccc(-c2ccccc2)cc1,0.405255917,0.688459596,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C/C(=N\OC(=O)NCCCCCc1ccccc1)c1cccc(-c2ccccc2)c1,0.288273513,0.85392322,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C)CCC1(c2ccc(-c3ccccc3)cc2)Cc2ccccc2C(=O)O1,0.434621028,0.72890282,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)C[C@@H](C(=O)NCC(=O)CNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)c1cccc(-c2ccccc2)c1,0.671923344,0.906502237,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1ccc(NC(=O)NCC(c2ccc(-c3ccccc3)cc2)N2CCN(C3CCCCC3)CC2)cc1,0.442926656,0.62700053,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(c1ccc(-c2ccccc2)cc1)n1c2cc(O)c(O)cc2c2ccc(O)c(O)c21,0.243796698,0.79658582,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1C=CC(=O)N1c1ccccc1-c1ccccc1,0.555869793,0.650111244,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCOCCN(Cc1nc2ccccc2c(=O)n1-c1ccc(OCC)cc1)C(=O)Cc1ccc(-c2ccccc2)cc1,0.290652155,0.886925215,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1cc(-c2ccccc2)ccc1C(C)C#Cc1c(C)nc(N)nc1N,0.246498174,0.859666121,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)/C(=C/c1sc2cc(OCc3ccc(-c4ccccc4)cc3)c(OCc3ccc(-c4ccccc4)cc3)cc2c1Oc1ccc(Cl)cc1)c1ccncc1,0.576189556,0.745186055,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1ccc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)c(Cn2cnc(N3CCCNCC3)cc2=O)c1,0.129122433,0.935173725,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N=C(N)c1cccc(CC(C(=O)O)C(/C=C/c2ccccc2)NC(=O)c2ccc(-c3ccccc3)cc2)c1,0.38817606,0.773469319,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,0.626361619,0.767752853,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COC(=O)NC1=NC(c2ccccc2-c2ccccc2)CN1,0.510315146,0.874534666,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1nc(-c2cccc(-c3ccccc3)c2)[nH]c1C,0.168626123,0.845820842,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NC(CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1)c1cncs1,0.319679983,0.73193318,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Nc1sc(-c2ccccc2)c(-c2ccc(Cl)cc2)c1C(=O)c1ccc(-c2ccccc2)cc1,0.309101674,0.746377593,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)NCc1ccccc1,0.453028523,0.846075823,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCOC(=O)CCNC(=O)C(Cc1ccc(-c2ccccc2)cc1)NCP(=O)(OC(OC(=O)CC)C(C)C)OC(OC(=O)CC)C(C)C,0.504229984,0.757336363,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CS(=O)(=O)N1CC2(CCN(C(=O)Cc3ccc(-c4ccccc4)cc3)CC2)c2ccccc21,0.482549273,0.734262331,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)CC(O)(CSCCCCCCc1ccc(-c2ccccc2)cc1)C(=O)O,0.533642866,0.616263292,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1cccc(OCc2ccc(-c3ccccc3)cc2)c1)C1CCNCC1,0.456604019,0.679885269,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CO[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCCC(=O)O)C(=O)O,0.285935951,0.829995436,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CSCC[C@H](NC(=O)c1ccc(CSc2cccnc2)cc1-c1ccccc1)C(=O)O,0.362992308,0.928777391,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1c(Cc2ccccc2)c2cc(S(=O)(=O)O)ccc2n1C(=O)c1ccc(-c2ccccc2)cc1,0.199411453,0.841279708,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N[C@@H](CS)C(=O)Nc1ccc(NC(=O)Cc2ccc(-c3ccccc3)cc2)c(C(=O)c2ccccc2)c1,0.185396954,0.846493318,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N=C(N)Nc1ccc(-c2ccccc2)cc1,0.092097476,0.929307141,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C)C(=O)n1nnc(CNC(=O)c2cccc(-c3ccccc3)c2)n1,0.253402353,0.945695684,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1nc2ccccc2o1,0.145463953,0.904542145,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Clc1ccc(Nc2nnc(COc3ccc(-c4ccccc4)cc3)s2)cc1,0.145151744,0.920843857,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(C=Cc1ccc(-c2ccccc2)cc1)N1CCC(CCN2CCC(c3c[nH]c4ccccc34)CC2)CC1,0.460624971,0.676914785,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=CN(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,0.510405152,0.831774352,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Oc1nc2cc(Cl)ccc2c(O)c1-c1cccc(-c2ccccc2)c1,0.182204432,0.912292958,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(c1ccc(-c2ccccc2)cc1)N1CCN(c2nc3ccccc3[nH]2)CC1,0.2053208,0.884028643,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
FC(F)(F)c1cc(-c2ccc(-c3ccccc3)cc2)nn1-c1ccnc2cc(Cl)ccc12,0.235983383,0.853236323,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
